876, 0.0777947, 5.33592e-05, 
876, 0.0803198, 7.54525e-05, 
887, 0.0790573, 5.0203e-05, 
900, 0.0803198, 4.70468e-05, 
913, 0.078426, 5.0203e-05, 
925, 0.0774791, 6.59839e-05, 
925, 0.0803198, 8.17648e-05, 
938, 0.0777947, 5.33592e-05, 
950, 0.0777947, 4.70468e-05, 
963, 0.0777947, 7.54525e-05, 
976, 0.0790573, 4.38907e-05, 
976, 0.0768478, 7.22963e-05, 
988, 0.0787416, 5.0203e-05, 
999, 0.0787416, 6.91401e-05, 
1010, 0.0777947, 8.17648e-05, 
1023, 0.0800042, 8.4921e-05, 
1035, 0.0790573, 4.70468e-05, 
1035, 0.0787416, 6.59839e-05, 
1047, 0.0796886, 6.91401e-05, 
1074, 0.0777947, 7.54525e-05, 
1074, 0.0790573, 4.38907e-05, 
1087, 0.0800042, 4.38907e-05, 
1087, 0.078426, 7.86087e-05, 
1099, 0.0774791, 7.54525e-05, 
1112, 0.0771635, 6.28277e-05, 
1124, 0.078426, 5.96716e-05, 
1137, 0.0777947, 7.86087e-05, 
1137, 0.0790573, 5.65154e-05, 
1149, 0.0765322, 6.59839e-05, 
1162, 0.0790573, 8.4921e-05, 
1175, 0.0793729, 5.0203e-05, 
1186, 0.0796886, 5.96716e-05, 
1186, 0.0774791, 4.70468e-05, 
1199, 0.0787416, 6.59839e-05, 
1211, 0.0790573, 4.38907e-05, 
1224, 0.0771635, 4.38907e-05, 
1237, 0.0790573, 5.33592e-05, 
1237, 0.0768478, 6.91401e-05, 
1249, 0.078426, 7.54525e-05, 
1262, 0.0777947, 5.65154e-05, 
1274, 0.0787416, 4.07345e-05, 
1287, 0.0806355, 3.75783e-05, 
1288, 0.0800042, 4.38907e-05, 
1300, 0.078426, 5.33592e-05, 
1313, 0.0803198, 6.28277e-05, 
1326, 0.0787416, 6.28277e-05, 
1337, 0.0777947, 7.54525e-05, 
1337, 0.078426, 6.91401e-05, 
1349, 0.0796886, 6.59839e-05, 
1362, 0.0793729, 5.0203e-05, 
1374, 0.0777947, 5.0203e-05, 
1374, 0.0796886, 4.38907e-05, 
1387, 0.0793729, 8.17648e-05, 
1399, 0.0787416, 4.38907e-05, 
1412, 0.078426, 4.70468e-05, 
1424, 0.0777947, 8.17648e-05, 
1424, 0.0793729, 5.65154e-05, 
1437, 0.0800042, 4.38907e-05, 
1447, 0.0803198, 6.59839e-05, 
1460, 0.0796886, 5.96716e-05, 
1472, 0.0796886, 7.54525e-05, 
1472, 0.0800042, 7.86087e-05, 
1483, 0.0800042, 4.70468e-05, 
1495, 0.0787416, 4.70468e-05, 
1507, 0.0790573, 6.59839e-05, 
1520, 0.0790573, 5.0203e-05, 
1532, 0.0771635, 5.65154e-05, 
1545, 0.0793729, 6.59839e-05, 
1557, 0.0787416, 8.4921e-05, 
1557, 0.0777947, 5.96716e-05, 
1570, 0.0777947, 5.96716e-05, 
1583, 0.0774791, 5.65154e-05, 
1594, 0.078426, 4.70468e-05, 
1607, 0.0768478, 4.38907e-05, 
1607, 0.0800042, 7.86087e-05, 
1619, 0.078426, 6.59839e-05, 
1632, 0.0768478, 5.0203e-05, 
1644, 0.0800042, 7.86087e-05, 
1657, 0.0771635, 5.96716e-05, 
1657, 0.0793729, 5.65154e-05, 
1669, 0.0796886, 4.70468e-05, 
1680, 0.0781104, 7.54525e-05, 
1691, 0.0793729, 5.0203e-05, 
1691, 0.0774791, 7.86087e-05, 
1704, 0.0790573, 5.0203e-05, 
1717, 0.0793729, 7.86087e-05, 
1729, 0.0765322, 4.38907e-05, 
1740, 0.0790573, 6.59839e-05, 
1753, 0.0759009, 5.65154e-05, 
1753, 0.0781104, 5.65154e-05, 
1766, 0.0793729, 7.22963e-05, 
1778, 0.0790573, 6.91401e-05, 
1791, 0.0774791, 7.86087e-05, 
1803, 0.0777947, 4.07345e-05, 
1803, 0.0790573, 7.54525e-05, 
1816, 0.078426, 7.86087e-05, 
1828, 0.0800042, 5.0203e-05, 
1841, 0.078426, 5.0203e-05, 
1853, 0.0806355, 6.91401e-05, 
1866, 0.0787416, 5.96716e-05, 
1866, 0.0781104, 5.0203e-05, 
1878, 0.0781104, 6.59839e-05, 
1890, 0.0800042, 4.38907e-05, 
1902, 0.0787416, 7.22963e-05, 
1915, 0.0787416, 8.17648e-05, 
1928, 0.0796886, 4.38907e-05, 
1928, 0.0777947, 5.0203e-05, 
1938, 0.078426, 4.07345e-05, 
1951, 0.0800042, 4.70468e-05, 
1963, 0.0809511, 5.33592e-05, 
1976, 0.0777947, 7.54525e-05, 
1988, 0.0790573, 5.65154e-05, 
1988, 0.0774791, 7.86087e-05, 
2000, 0.0768478, 6.91401e-05, 
2013, 0.0781104, 7.22963e-05, 
2026, 0.078426, 8.17648e-05, 
2026, 0.0781104, 8.80772e-05, 
2038, 0.0765322, 5.33592e-05, 
2051, 0.0790573, 5.33592e-05, 
2063, 0.0806355, 5.0203e-05, 
2063, 0.0800042, 4.70468e-05, 
2075, 0.0793729, 6.28277e-05, 
2088, 0.0787416, 5.96716e-05, 
2100, 0.0806355, 4.70468e-05, 
2113, 0.0777947, 7.86087e-05, 
2113, 0.0806355, 4.70468e-05, 
2125, 0.0790573, 7.86087e-05, 
2138, 0.0787416, 5.65154e-05, 
2150, 0.0787416, 7.54525e-05, 
2163, 0.0774791, 4.70468e-05, 
2163, 0.0796886, 4.38907e-05, 
2176, 0.0777947, 7.54525e-05, 
2188, 0.0790573, 6.59839e-05, 
2201, 0.0793729, 7.86087e-05, 
2213, 0.0771635, 6.91401e-05, 
2213, 0.078426, 5.65154e-05, 
2226, 0.078426, 7.86087e-05, 
2237, 0.0793729, 5.65154e-05, 
2250, 0.0787416, 7.22963e-05, 
2262, 0.0777947, 6.28277e-05, 
2275, 0.0777947, 6.91401e-05, 
2275, 0.0781104, 5.96716e-05, 
2286, 0.0781104, 7.22963e-05, 
2297, 0.0777947, 6.28277e-05, 
2309, 0.0787416, 6.59839e-05, 
2320, 0.0787416, 8.17648e-05, 
2331, 0.0762165, 7.22963e-05, 
2331, 0.0781104, 7.86087e-05, 
2344, 0.0793729, 5.33592e-05, 
2356, 0.0790573, 6.28277e-05, 
2369, 0.0812667, 8.4921e-05, 
2382, 0.078426, 6.59839e-05, 
2382, 0.0790573, 7.54525e-05, 
2394, 0.0803198, 8.17648e-05, 
2407, 0.0768478, 7.86087e-05, 
2420, 0.0796886, 8.17648e-05, 
2432, 0.0803198, 7.54525e-05, 
2432, 0.0815824, 9.12334e-05, 
2444, 0.0793729, 5.96716e-05, 
2456, 0.0796886, 7.86087e-05, 
2468, 0.0800042, 7.54525e-05, 
2481, 0.0800042, 4.07345e-05, 
2493, 0.0800042, 4.38907e-05, 
2506, 0.0790573, 7.86087e-05, 
2506, 0.0803198, 7.86087e-05, 
2518, 0.0809511, 8.80772e-05, 
2531, 0.0790573, 5.96716e-05, 
2543, 0.0812667, 6.28277e-05, 
2556, 0.0781104, 4.07345e-05, 
2556, 0.0787416, 4.07345e-05, 
2569, 0.0809511, 7.22963e-05, 
2581, 0.0793729, 4.70468e-05, 
2594, 0.0771635, 5.0203e-05, 
2606, 0.0800042, 7.86087e-05, 
2606, 0.0790573, 7.86087e-05, 
2619, 0.0796886, 5.33592e-05, 
2629, 0.0803198, 4.70468e-05, 
2641, 0.0806355, 3.44221e-05, 
2652, 0.0793729, 4.70468e-05, 
2652, 0.0793729, 6.91401e-05, 
2664, 0.0812667, 7.54525e-05, 
2677, 0.0796886, 5.33592e-05, 
2689, 0.0771635, 4.07345e-05, 
2702, 0.0809511, 7.86087e-05, 
2702, 0.0787416, 8.17648e-05, 
2715, 0.0803198, 5.0203e-05, 
2727, 0.0796886, 8.17648e-05, 
2740, 0.0803198, 9.12334e-05, 
2752, 0.0809511, 7.54525e-05, 
2752, 0.0787416, 6.59839e-05, 
2765, 0.0803198, 5.33592e-05, 
2778, 0.0812667, 6.59839e-05, 
2790, 0.0803198, 5.65154e-05, 
2803, 0.0793729, 5.96716e-05, 
2803, 0.0790573, 7.54525e-05, 
2814, 0.0790573, 7.22963e-05, 
2825, 0.0777947, 4.70468e-05, 
2837, 0.0815824, 7.22963e-05, 
2850, 0.0803198, 4.70468e-05, 
2862, 0.0787416, 6.59839e-05, 
2872, 0.0796886, 7.54525e-05, 
2885, 0.0777947, 7.54525e-05, 
2885, 0.0787416, 5.33592e-05, 
2896, 0.0777947, 4.70468e-05, 
2906, 0.0793729, 5.96716e-05, 
2919, 0.0781104, 4.38907e-05, 
2931, 0.0787416, 8.4921e-05, 
2944, 0.0777947, 8.80772e-05, 
2944, 0.0796886, 5.96716e-05, 
2956, 0.0787416, 7.86087e-05, 
2969, 0.0800042, 8.4921e-05, 
2982, 0.0777947, 4.38907e-05, 
2994, 0.0787416, 7.22963e-05, 
2994, 0.0777947, 8.4921e-05, 
3005, 0.0809511, 5.33592e-05, 
3018, 0.0787416, 8.4921e-05, 
3031, 0.0781104, 5.0203e-05, 
3042, 0.0768478, 5.0203e-05, 
3055, 0.0787416, 7.86087e-05, 
3067, 0.0790573, 3.75783e-05, 
3068, 0.0765322, 7.22963e-05, 
3080, 0.0762165, 4.70468e-05, 
3093, 0.0771635, 5.0203e-05, 
3105, 0.0787416, 5.96716e-05, 
3117, 0.0768478, 7.54525e-05, 
3117, 0.0781104, 4.38907e-05, 
3128, 0.0803198, 5.0203e-05, 
3141, 0.0777947, 5.65154e-05, 
3152, 0.0800042, 5.0203e-05, 
3165, 0.0793729, 5.0203e-05, 
3165, 0.0787416, 7.86087e-05, 
3178, 0.0803198, 5.65154e-05, 
3190, 0.078426, 6.91401e-05, 
3201, 0.0787416, 8.4921e-05, 
3201, 0.0787416, 6.91401e-05, 
3214, 0.0777947, 4.70468e-05, 
3226, 0.078426, 5.65154e-05, 
3238, 0.0793729, 5.0203e-05, 
3251, 0.0781104, 6.28277e-05, 
3263, 0.0800042, 4.38907e-05, 
3263, 0.0796886, 5.33592e-05, 
3276, 0.0803198, 7.54525e-05, 
3288, 0.0800042, 7.86087e-05, 
3301, 0.078426, 6.28277e-05, 
3314, 0.0781104, 7.54525e-05, 
3314, 0.0790573, 5.33592e-05, 
3326, 0.0774791, 6.91401e-05, 
3339, 0.0781104, 7.86087e-05, 
3351, 0.078426, 7.54525e-05, 
3363, 0.078426, 3.75783e-05, 
3364, 0.0793729, 5.0203e-05, 
3376, 0.078426, 4.70468e-05, 
3388, 0.0800042, 5.96716e-05, 
3400, 0.0803198, 7.54525e-05, 
3412, 0.078426, 5.33592e-05, 
3424, 0.0796886, 3.12659e-05, 
3436, 0.078426, 8.17648e-05, 
3436, 0.0777947, 6.28277e-05, 
3449, 0.0809511, 7.54525e-05, 
3462, 0.0796886, 8.17648e-05, 
3474, 0.0793729, 8.4921e-05, 
3486, 0.0796886, 5.96716e-05, 
3487, 0.0800042, 4.38907e-05, 
3499, 0.078426, 5.96716e-05, 
3511, 0.0781104, 5.65154e-05, 
3523, 0.078426, 4.38907e-05, 
3536, 0.0777947, 4.70468e-05, 
3536, 0.0790573, 7.54525e-05, 
3548, 0.078426, 6.91401e-05, 
3560, 0.0762165, 7.54525e-05, 
3572, 0.0809511, 4.70468e-05, 
3585, 0.078426, 6.59839e-05, 
3585, 0.0787416, 8.80772e-05, 
3598, 0.0787416, 6.59839e-05, 
3610, 0.0781104, 5.65154e-05, 
3620, 0.081898, 4.38907e-05, 
3633, 0.0803198, 7.86087e-05, 
3633, 0.0796886, 4.38907e-05, 
3645, 0.0793729, 3.44221e-05, 
3657, 0.0796886, 7.54525e-05, 
3669, 0.0790573, 6.91401e-05, 
3682, 0.0800042, 6.28277e-05, 
3692, 0.0796886, 7.22963e-05, 
3704, 0.0796886, 5.0203e-05, 
3717, 0.0793729, 8.80772e-05, 
3717, 0.0777947, 8.17648e-05, 
3729, 0.0796886, 4.38907e-05, 
3742, 0.0781104, 7.54525e-05, 
3755, 0.0793729, 8.17648e-05, 
3767, 0.0790573, 4.70468e-05, 
3767, 0.0777947, 6.91401e-05, 
3780, 0.078426, 5.65154e-05, 
3792, 0.0781104, 4.70468e-05, 
3805, 0.0777947, 4.70468e-05, 
3818, 0.0803198, 5.96716e-05, 
3818, 0.0803198, 8.17648e-05, 
3828, 0.0790573, 7.54525e-05, 
3839, 0.0787416, 8.17648e-05, 
3852, 0.0790573, 5.65154e-05, 
3862, 0.0781104, 5.65154e-05, 
3862, 0.0796886, 6.91401e-05, 
3874, 0.0803198, 5.0203e-05, 
3887, 0.0787416, 8.17648e-05, 
3900, 0.0796886, 5.65154e-05, 
3910, 0.0787416, 7.86087e-05, 
3922, 0.0800042, 5.33592e-05, 
3935, 0.078426, 7.54525e-05, 
3935, 0.0787416, 5.65154e-05, 
3947, 0.0787416, 6.59839e-05, 
3960, 0.0787416, 7.22963e-05, 
3972, 0.0781104, 5.96716e-05, 
3985, 0.078426, 5.96716e-05, 
3997, 0.0796886, 4.38907e-05, 
3998, 0.0787416, 9.12334e-05, 
4010, 0.0790573, 8.4921e-05, 
4023, 0.0777947, 4.70468e-05, 
4035, 0.0787416, 5.0203e-05, 
4047, 0.0790573, 5.33592e-05, 
4047, 0.0781104, 5.0203e-05, 
4059, 0.078426, 5.96716e-05, 
4071, 0.0790573, 5.96716e-05, 
4084, 0.0803198, 4.07345e-05, 
4084, 0.0768478, 7.22963e-05, 
4095, 0.0796886, 5.96716e-05, 
4107, 0.078426, 7.86087e-05, 
4119, 0.078426, 5.0203e-05, 
4132, 0.0777947, 7.54525e-05, 
4132, 0.078426, 8.80772e-05, 
4145, 0.0777947, 6.91401e-05, 
4156, 0.0803198, 5.33592e-05, 
4168, 0.0790573, 4.70468e-05, 
4180, 0.0796886, 4.38907e-05, 
4193, 0.0812667, 7.54525e-05, 
4206, 0.078426, 7.22963e-05, 
4206, 0.0787416, 6.91401e-05, 
4218, 0.078426, 8.4921e-05, 
4230, 0.0793729, 4.70468e-05, 
4243, 0.0803198, 8.4921e-05, 
4255, 0.0803198, 4.38907e-05, 
4267, 0.0787416, 6.28277e-05, 
4267, 0.0787416, 6.28277e-05, 
4279, 0.0809511, 6.28277e-05, 
4291, 0.0796886, 5.96716e-05, 
4304, 0.0793729, 8.17648e-05, 
4304, 0.0806355, 4.38907e-05, 
4315, 0.0793729, 7.22963e-05, 
4327, 0.0774791, 5.33592e-05, 
4340, 0.0793729, 7.22963e-05, 
4350, 0.0800042, 8.17648e-05, 
4363, 0.0800042, 5.65154e-05, 
4363, 0.078426, 4.38907e-05, 
4375, 0.0787416, 5.96716e-05, 
4388, 0.0812667, 5.96716e-05, 
4400, 0.0803198, 4.70468e-05, 
4413, 0.0803198, 8.17648e-05, 
4413, 0.0793729, 6.59839e-05, 
4426, 0.0809511, 6.91401e-05, 
4438, 0.0809511, 8.17648e-05, 
4449, 0.081898, 8.17648e-05, 
4459, 0.0793729, 6.59839e-05, 
4472, 0.0793729, 7.22963e-05, 
4484, 0.0803198, 4.70468e-05, 
4497, 0.0787416, 7.54525e-05, 
4497, 0.0774791, 4.70468e-05, 
4510, 0.078426, 5.0203e-05, 
4522, 0.0800042, 4.70468e-05, 
4534, 0.0777947, 3.75783e-05, 
4547, 0.0812667, 5.33592e-05, 
4547, 0.0809511, 5.65154e-05, 
4561, 0.0771635, 5.0203e-05, 
4572, 0.0762165, 6.28277e-05, 
4585, 0.078426, 8.80772e-05, 
4598, 0.0793729, 9.12334e-05, 
4598, 0.0806355, 7.54525e-05, 
4609, 0.0790573, 8.17648e-05, 
4621, 0.0774791, 4.70468e-05, 
4633, 0.0781104, 6.91401e-05, 
4633, 0.0777947, 5.33592e-05, 
4646, 0.0787416, 8.17648e-05, 
4657, 0.0768478, 5.33592e-05, 
4669, 0.0774791, 4.38907e-05, 
4682, 0.0777947, 7.22963e-05, 
4695, 0.0781104, 6.91401e-05, 
4695, 0.0781104, 8.80772e-05, 
4707, 0.0777947, 5.96716e-05, 
4720, 0.0800042, 5.96716e-05, 
4732, 0.0790573, 4.38907e-05, 
4744, 0.0781104, 5.96716e-05, 
4744, 0.078426, 8.80772e-05, 
4756, 0.0796886, 7.86087e-05, 
4768, 0.0781104, 7.22963e-05, 
4781, 0.0774791, 4.07345e-05, 
4794, 0.0796886, 7.54525e-05, 
4806, 0.0796886, 4.07345e-05, 
4806, 0.0806355, 5.33592e-05, 
4819, 0.0796886, 9.12334e-05, 
4831, 0.0787416, 5.65154e-05, 
4844, 0.0781104, 5.65154e-05, 
4856, 0.0796886, 4.70468e-05, 
4856, 0.0790573, 8.4921e-05, 
4869, 0.0774791, 7.54525e-05, 
4880, 0.0803198, 5.0203e-05, 
4892, 0.0796886, 5.65154e-05, 
4904, 0.0781104, 5.0203e-05, 
4904, 0.0796886, 9.12334e-05, 
4917, 0.0812667, 5.65154e-05, 
4930, 0.0781104, 5.0203e-05, 
4942, 0.0796886, 4.70468e-05, 
4942, 0.0774791, 5.0203e-05, 
4954, 0.0787416, 5.33592e-05, 
4967, 0.0777947, 4.38907e-05, 
4979, 0.078426, 7.54525e-05, 
4992, 0.0790573, 5.33592e-05, 
4992, 0.0768478, 6.59839e-05, 
5005, 0.0793729, 8.17648e-05, 
5016, 0.0796886, 8.80772e-05, 
5028, 0.0774791, 8.17648e-05, 
5040, 0.0777947, 8.17648e-05, 
5053, 0.0774791, 7.54525e-05, 
5064, 0.0774791, 5.33592e-05, 
5076, 0.0787416, 8.17648e-05, 
5076, 0.0800042, 5.33592e-05, 
5089, 0.0762165, 9.43896e-05, 
5101, 0.0777947, 8.4921e-05, 
5112, 0.0790573, 4.07345e-05, 
5124, 0.0793729, 7.86087e-05, 
5137, 0.0796886, 8.17648e-05, 
5137, 0.0774791, 3.75783e-05, 
5148, 0.0781104, 5.65154e-05, 
5160, 0.078426, 7.86087e-05, 
5173, 0.078426, 8.80772e-05, 
5186, 0.0796886, 4.70468e-05, 
5186, 0.0793729, 7.22963e-05, 
5199, 0.0781104, 6.91401e-05, 
5211, 0.0774791, 5.33592e-05, 
5223, 0.0790573, 5.65154e-05, 
5236, 0.0777947, 7.86087e-05, 
5236, 0.0771635, 6.59839e-05, 
5248, 0.0793729, 7.22963e-05, 
5261, 0.0796886, 7.54525e-05, 
5274, 0.0796886, 4.70468e-05, 
5284, 0.0803198, 7.22963e-05, 
5284, 0.0800042, 5.65154e-05, 
5294, 0.0796886, 6.28277e-05, 
5307, 0.0768478, 3.75783e-05, 
5319, 0.0787416, 4.70468e-05, 
5332, 0.0790573, 4.70468e-05, 
5332, 0.078426, 8.17648e-05, 
5345, 0.0774791, 3.75783e-05, 
5357, 0.0774791, 5.0203e-05, 
5370, 0.0787416, 5.65154e-05, 
5382, 0.078426, 5.65154e-05, 
5394, 0.0781104, 7.54525e-05, 
5394, 0.0787416, 8.4921e-05, 
5406, 0.078426, 7.54525e-05, 
5419, 0.0796886, 4.70468e-05, 
5432, 0.0777947, 6.91401e-05, 
5444, 0.0765322, 7.86087e-05, 
5456, 0.0790573, 8.80772e-05, 
5456, 0.0762165, 7.22963e-05, 
5468, 0.0774791, 4.07345e-05, 
5481, 0.0781104, 5.33592e-05, 
5494, 0.0771635, 7.86087e-05, 
5506, 0.0774791, 5.33592e-05, 
5506, 0.078426, 4.70468e-05, 
5518, 0.078426, 8.80772e-05, 
5531, 0.0771635, 5.65154e-05, 
5543, 0.0771635, 8.4921e-05, 
5555, 0.0777947, 5.65154e-05, 
5567, 0.0781104, 5.33592e-05, 
5567, 0.0765322, 5.33592e-05, 
5580, 0.0787416, 6.59839e-05, 
5593, 0.0793729, 4.70468e-05, 
5605, 0.0790573, 5.0203e-05, 
5605, 0.0781104, 7.54525e-05, 
5618, 0.0787416, 7.86087e-05, 
5630, 0.0781104, 6.91401e-05, 
5641, 0.0768478, 6.59839e-05, 
5654, 0.078426, 6.59839e-05, 
5654, 0.0787416, 6.28277e-05, 
5666, 0.0803198, 5.33592e-05, 
5679, 0.0774791, 7.86087e-05, 
5691, 0.0781104, 4.70468e-05, 
5703, 0.0793729, 8.4921e-05, 
5703, 0.0774791, 7.22963e-05, 
5716, 0.0765322, 5.33592e-05, 
5728, 0.0774791, 8.17648e-05, 
5741, 0.0793729, 5.65154e-05, 
5753, 0.0790573, 6.91401e-05, 
5754, 0.0787416, 4.70468e-05, 
5766, 0.078426, 6.91401e-05, 
5777, 0.0771635, 5.0203e-05, 
5790, 0.078426, 7.22963e-05, 
5802, 0.078426, 7.86087e-05, 
5814, 0.0787416, 4.07345e-05, 
5826, 0.0768478, 5.65154e-05, 
5826, 0.0774791, 8.4921e-05, 
5839, 0.078426, 5.33592e-05, 
5850, 0.0777947, 7.22963e-05, 
5861, 0.0787416, 6.59839e-05, 
5874, 0.0768478, 8.17648e-05, 
5874, 0.0790573, 6.59839e-05, 
5887, 0.0787416, 5.33592e-05, 
5899, 0.0774791, 6.28277e-05, 
5912, 0.0762165, 6.59839e-05, 
5912, 0.0796886, 4.38907e-05, 
5924, 0.078426, 5.96716e-05, 
5937, 0.0774791, 7.54525e-05, 
5950, 0.078426, 7.22963e-05, 
5962, 0.0796886, 7.86087e-05, 
5962, 0.0787416, 5.0203e-05, 
5974, 0.0768478, 7.22963e-05, 
5987, 0.0765322, 4.70468e-05, 
6000, 0.0752696, 8.17648e-05, 
6011, 0.0781104, 4.70468e-05, 
6024, 0.0768478, 5.96716e-05, 
6024, 0.0777947, 5.33592e-05, 
6036, 0.0774791, 6.59839e-05, 
6049, 0.0793729, 8.80772e-05, 
6061, 0.0777947, 7.54525e-05, 
6074, 0.0781104, 6.28277e-05, 
6074, 0.0790573, 5.65154e-05, 
6087, 0.078426, 5.33592e-05, 
6099, 0.0781104, 8.17648e-05, 
6112, 0.0781104, 7.54525e-05, 
6125, 0.0774791, 5.33592e-05, 
6125, 0.078426, 5.0203e-05, 
6137, 0.0790573, 8.4921e-05, 
6149, 0.0781104, 5.0203e-05, 
6161, 0.0790573, 7.86087e-05, 
6173, 0.0787416, 5.96716e-05, 
6186, 0.0800042, 5.33592e-05, 
6186, 0.0793729, 6.28277e-05, 
6199, 0.0765322, 6.28277e-05, 
6211, 0.0796886, 6.91401e-05, 
6224, 0.0809511, 6.91401e-05, 
6237, 0.0771635, 6.28277e-05, 
6237, 0.078426, 4.07345e-05, 
6249, 0.0781104, 4.70468e-05, 
6262, 0.0803198, 6.91401e-05, 
6274, 0.0777947, 8.17648e-05, 
6287, 0.0787416, 4.38907e-05, 
6287, 0.0777947, 7.54525e-05, 
6298, 0.0787416, 6.59839e-05, 
6310, 0.078426, 7.86087e-05, 
6322, 0.0771635, 6.91401e-05, 
6335, 0.0762165, 4.38907e-05, 
6335, 0.078426, 4.70468e-05, 
6348, 0.0787416, 4.70468e-05, 
6360, 0.0793729, 5.65154e-05, 
6373, 0.0787416, 5.33592e-05, 
6385, 0.078426, 6.28277e-05, 
6385, 0.0771635, 4.38907e-05, 
6397, 0.0790573, 7.54525e-05, 
6410, 0.0790573, 8.17648e-05, 
6421, 0.0774791, 7.86087e-05, 
6432, 0.0793729, 4.70468e-05, 
6432, 0.0768478, 6.91401e-05, 
6445, 0.078426, 6.91401e-05, 
6456, 0.0787416, 8.4921e-05, 
6469, 0.0790573, 6.91401e-05, 
6482, 0.0771635, 4.38907e-05, 
6482, 0.0793729, 7.86087e-05, 
6494, 0.0781104, 9.12334e-05, 
6504, 0.0803198, 6.91401e-05, 
6515, 0.0781104, 7.54525e-05, 
6537, 0.0790573, 3.75783e-05, 
6538, 0.0771635, 5.0203e-05, 
6549, 0.0781104, 9.12334e-05, 
6559, 0.0762165, 7.86087e-05, 
6570, 0.0774791, 6.91401e-05, 
6583, 0.0793729, 7.86087e-05, 
6583, 0.0787416, 7.86087e-05, 
6596, 0.078426, 8.80772e-05, 
6608, 0.0781104, 9.12334e-05, 
6621, 0.0781104, 7.54525e-05, 
6633, 0.0765322, 7.54525e-05, 
6633, 0.0793729, 5.0203e-05, 
6646, 0.0793729, 6.91401e-05, 
6659, 0.0777947, 7.86087e-05, 
6671, 0.0781104, 7.54525e-05, 
6684, 0.0777947, 7.22963e-05, 
6684, 0.0781104, 6.91401e-05, 
6695, 0.078426, 6.28277e-05, 
6708, 0.0774791, 6.91401e-05, 
6720, 0.0765322, 4.38907e-05, 
6731, 0.0777947, 8.80772e-05, 
6743, 0.0800042, 5.65154e-05, 
6756, 0.078426, 5.0203e-05, 
6756, 0.0768478, 7.54525e-05, 
